Date,Date Precision,State/Region,Township,Village Tract/Ward,Location,Latitude,Longitude,Location Precision,Location Confidence,Category,Sub-Category,Actor-1,Actor-2,Notes,Fatalities,SAC Fatalities,Injuries,Casualties confidence,Source,
30/5/2021,1,Sagaing,Katha,,Moe Dar Gyi,24.362734,96.479675,1,1,Armed Clashes,Ambush,KIA,SAC,"On May 30th, KIA troops with the 8th Brigade's 5th Battalion ambushed and attacked two Tatmadaw transport trucks near the village of Moe Dar Gyi. The number of casualties are unknown. KIA troops have assisted local PDF forced in Katha township in battles shortly before and after this attack.",,,,,https://www.kachinlandnews.com/?p=30324,
30/5/2021,1,Sagaing,Katha,,Between He Nar and Moe Dar Gyi,24.353274,96.464123,1,1,Armed Resistance,,PDF,SAC,"On May 30th a combined force of local PDF militias and the KIA's 8th Brigade clashed with the Tatmadaw between He Nar and Moe Dar Gyi villages in Katha township. Five members of the Katha PDF were killed, along with 8 Tatmadaw troops. ",9,4,,,https://www.kachinlandnews.com/?p=30324,
30/5/2021,1,Sagaing,Katha,,Between He Nar and Moe Dar Gyi,24.353274,96.464123,1,1,Armed Clashes,,KIA,SAC,"On May 30th a combined force of local PDF militias and the KIA's 8th Brigade clashed with the Tatmadaw between He Nar and Moe Dar Gyi villages in Katha township. Five members of the Katha PDF were killed, along with 8 Tatmadaw troops. ",4,4,,,https://www.kachinlandnews.com/?p=30324,
30/5/2021,1,Shan (South),Pekon,,Pekon,19.744064,97.087905,1,1,Violence Against Civilians,Artillery,SAC,,"On May 30th, Tatmadaw troops fired artillery shells on the town of Pekon.",,,,,http://www.nmg-news.com/2021/06/02/13908,
30/5/2021,1,Shan (South),Pekon,,Moe Bye,19.7442,97.095576,1,1,Armed Resistance,,PDF,SAC,At around 12pm on May 30th there were reportedly clashes between the Moe Bye PDF and the Tatmadaw. Clashes reportedly lasted for over 12 hours.,,,,,https://burmese.voanews.com/a/demoso-kayah-and-moe-pywal-attack/5913570.html,
31/5/2021,1,Chin,Mindat,,Aye Sa Khan,21.32305,93.958443,1,1,Violence Against Civilians,Artillery,SAC,,"On May 31st, the Tatmadaw fired artillery at Aye Sa Khan village south of Mindat, shells impacted near a church where displaced people were sheltering. Ten civilians were injured in the shelling.",,,10,2,https://twitter.com/media_chin/status/1398988613077987331,
31/5/2021,1,Kachin,Shwegu,,Moe Sit,24.215919,96.828932,1,1,Armed Clashes,,KIA,SAC,"At around 9:30pm on May 31st, heavy gunfire and artillery shells were reported from the vicinity of Moe Sit town in Shwegu township. Gunfire was also reported from Shwegu city across the Irrawaddy River. Although there are no claims of who is involved in these clashes, the KIA has been active in this area recently.",,,,,http://burmese.dvb.no/archives/467367,
31/5/2021,1,Kachin,Shwegu,,Moe Sit,24.215919,96.828932,1,1,Violence Against Civilians,Artillery,SAC,,"On May 31st, around 6 mortar shells were fired at the village of Moe Sit in Shwegu township.",,,,,http://burmese.dvb.no/archives/467367,
31/5/2021,1,Kachin,Shwegu,,Between Min Kyaung Kone and Thar Yar Kone,24.373532,96.634496,2,1,Armed Clashes,Airstrikes,SAC,KIA,"At around 4:30pm on May 31st, airstrikes were reported between Min Kyaung Kone and Thar Yar Kone villages. Two airstrikes were conducted, and exploded near a police station. This is an area that the KIA has been heavily active in in recent weeks, and it is likely that the airstrikes was conducted on KIA troops, it is also possible that they were attacking the police station.",,,,,http://burmese.dvb.no/archives/467253,
31/5/2021,1,Kayah,Demoso,,Kone Thar,19.58744049,97.14705658,1,1,Armed Resistance,,PDF,SAC,"On May 31st, there were major clashes between the Demoso People's Defense Force and the Tatmadaw in the vicinity of Kone Thar village, North of Demoso. The PDF announced that it had killed over 80 Tatmadaw soldiers in the clashes. The Tatmadaw responded to the clashes with airstrikes and heavy artillery. Two PDF fighters were reportedly killed in Helicopter gunship attacks.",82,80,,2,https://www.facebook.com/TachileikNewsAgency/posts/4189291601092648,
31/5/2021,1,Kayah,Demoso,,Demoso,19.549539,97.158921,1,1,Armed Resistance,,PDF,SAC,"Between 1am and 6pm on May 31st, there were clashes between the Karenni National Defense Army and the Tatmadaw in the town of Demoso. KNDA forces report that they have positions within the town. In the fighting 1 member of the PDF was killed along with one civilian. ",2,,,2,https://www.rfa.org/english/news/myanmar/kayah-06012021194059.html,
31/5/2021,1,Kayah,Demoso,,Demoso,19.549539,97.158921,1,1,Violence Against Civilians,Artillery,SAC,,On May 31st the Tatmadaw fired betwen 8 and 10 artillery shells at the town of Demoso.,,,,,https://www.rfa.org/english/news/myanmar/kayah-06012021194059.html,
31/5/2021,1,Kayah,Hpruso,,Ka Dar Lar bridge,19.486056,97.140716,0,1,Armed Resistance,Explosion,PDF,SAC,"On May 31st, a bridge between Hpruso and Demoso township was destroyed near the village of Kar Dar Lar. This is likely to prevent transport of Tatmadaw soldiers and vehicles around Kayah state while heavy clashes are ongoing.",,,,,https://www.tachileik.net/mm/news/26841,
31/5/2021,1,Kayin,Myawaddy,,Wallay Myaing Police Station,16.290643,98.715764,3,2,Armed Resistance,,DBKA,SAC,"At around midday on May 31st, three police officers and a firefighter were detained by the Democratic Karen Buddhist Army on the road between Wallay Myaing and Myawaddy.",,,,,http://burmese.dvb.no/archives/467242,
31/5/2021,1,Kayin,Myawaddy,,Between Maw Khee and Kha Ye Li,16.325237,98.828795,2,1,Violence Against Civilians,,KNDO,,"On May 31st, the KNDO - an armed group affiliated with the Karen National Union detained 47 people engaged in roadworks to build a bridge between the villages of Maw Khee and Ka Ne Lay, in Myawaddy township near the Thailand border. This detention occured while there were nearby clashes between the KNDO and the Tatmadaw. These detainees included women and children. All the women and children were later released along with six men. Shortly afterwards 25 military-aged-men were found dead in mass graves nearby the construction site. Their bodies were burnt and were found with their hands tied behind their backs. The KNDO has claimed that all those who were killed were undercover regime agents, and were equipped with uniforms and badges, however they have not offered any proof of this claim. Ethnic-Karen political and armed groups have often considered infrastructure construction in ethnic-Karen regions as the imposition of state power.",25,,,,https://www.irrawaddy.com/news/burma/only-myanmar-regime-undercover-soldiers-murdered-not-civilians-kndo.html,
31/5/2021,1,Magway,Gangaw,,Yehla,22.52994919,94.1098938,1,1,Violence Against Civilians,,,,"On the evening of May 31st, five people including a teacher and a nurse were killed when a car was attacked in Yehla village. The perpetrators are unknown, however it should be noted that those killed were non-CDM public servants who had just collected a payslip, making it possible that this was an attack by the local PDF on non-striking employees. Three days prior local people had been killed in clashes between the PDF and the Tatmadaw in this area.",5,,,2,http://burmese.dvb.no/archives/467292,
31/5/2021,1,Magway,Pauk,,Kyin Ngo Taung,21.290645,94.673651,1,2,Armed Resistance,,PDF,SAC,"At around 3pm on May 31st, troops with the People's Defense Force attacked a Tatmadaw convoy with landmines, reportedly killing around 30 Tatmadaw troops. The PDF troops in Pauk township, Magway have reportedly been assisted by the CNF.",30,30,,2,http://burmese.dvb.no/archives/467244,
31/5/2021,1,Mon,Thanbyuzayat,,White Elephant Monestary,15.969159,97.728104,2,2,Armed Resistance,,PDF,SAC,"At around 3pm on May 31st, troops with the Thanbyuzayat People's Defense Force attacked SAC troops stationed near White Elephant Monestary. Two SAC troops were killed and two more injured, there were no casualties on the side of the PDF.",2,2,2,2,http://burmese.dvb.no/archives/467349,
31/5/2021,1,Sagaing,Kalay,,Thar Si,23.15682983,94.04768372,1,1,Armed Resistance,,PDF,SAC,"On the morning of May 31st, three Tatmadaw soliders were killed during clashes between the Kalay PDF and the Tatmadaw in Thar Si village. The clashes broke out when the Tatmadaw attempted to detain people fleeing from the city. Two Tatmadaw soldiers were killed, according to a press release by the PDF, and one PDF member was injured.",2,2,1,2,http://burmese.dvb.no/archives/467250,
31/5/2021,1,Sagaing,Katha,,Mae Hin,24.248295,96.385954,1,1,Armed Resistance,,PDF,SAC,"On the evening of May 31st, there were clashes between a combined force of the Katha People's Defense Force and the Kachin Independence Army with the Tatamadaw in the village of Mae Hin. Ten Tatmadaw soldiers were reportedly killed.",5,5,10,2,https://www.facebook.com/The74Media/posts/340192530833608,
31/5/2021,1,Sagaing,Katha,,Mae Hin,24.248295,96.385954,1,1,Armed Clashes,,KIA,SAC,"On the evening of May 31st, there were clashes between a combined force of the Katha People's Defense Force and the Kachin Independence Army with the Tatamadaw in the village of Mae Hin.  Ten Tatmadaw soldiers were reportedly killed.",5,5,10,2,https://www.facebook.com/The74Media/posts/340192530833608,
31/5/2021,1,Shan (North),Kutkai,,Nam Hkaing Bridge Security Post,23.568681,97.820518,1,1,Armed Clashes,,NA,SAC,"On May 31st, 11 Tatmadaw troops including a lieutenant commander, were killed in an attack by the Northern Alliance against the SAC's 123st LIB based at Nam Hkaing Bridge. Fighters from the MNDAA, the TNLA and the AA were involved in the attack.",11,11,,2,http://burmese.dvb.no/archives/467134,
31/5/2021,1,Shan (North),Kutkai,,Nam Hpat Kar,23.689666,97.827644,1,1,Armed Clashes,,NA,SAC,"Between 1am and 4:30am on May 31st, fighters with the Northern Alliance (specifically the TNLA, MNDAA and AA) fought with Tatmadaw troops near the town of Nam Hpat Kar. Casualties are unknown",,,,,https://www.kachinlandnews.com/?p=30324,
31/5/2021,1,Shan (North),Kutkai,,Nam Hpat Kar,23.689666,97.827644,1,1,Violence Against Civilians,Artillery,SAC,,On the night of May 31st a mortar fired by the Tatmadaw landed in a civilian house in Mungsan ward. The mortar did not detonate.,,,,,https://www.kachinlandnews.com/?p=30324,
1/6/2021,1,Ayawaddy,Ingapu,,Ohn Khon,17.98148918,95.09539032,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the night of June 1st, a USDP party member was shot dead by unknown gunmen in the village of Ohn Kon, in Ingapu township.",1,,,2,http://burmese.dvb.no/archives/467744,
1/6/2021,1,Chin,Hakha,,Surkhua,22.241493,93.622836,3,3,Armed Resistance,,PDF,SAC,"On June 1st, locals around the town of Surkhua reported that there were clashes between the Chinland Defense Force and the Tatmadaw on the Matupi-Hakha road near Surkhua. One PDF fighter's body was later found, the PDF reported that 7 Tatmadaw soldiers were killed.",8,7,5,2,https://twitter.com/media_chin/status/1400429000942526468,
1/6/2021,1,Kachin,Puta-O,,Puta-O Airport,27.325599,97.426847,1,1,Armed Clashes,Artillery,KIA,SAC,"At around 2:30am on June 1st, troops with the KIA's 6th battalion fired rockets at Puta-O's airport. No serious damage was reported.",,,,,https://www.kachinlandnews.com/?p=30331,
1/6/2021,1,Kayah,Demoso,,Daw Ngan Khar Ward,19.55199,97.157582,1,1,Violence Against Civilians,Artillery,SAC,,"Starting at around 8am on June 1st, Tatmadaw troops were firing artillery shells at Demoso, especially around Daw Ngan Khar. This is after heavy casualties were reportedly taken by the Tatmadaw during clashes on May 31st.",,,,,https://www.facebook.com/khitthitnews/posts/1210633296040681,
1/6/2021,1,Kayah,Demoso,,Demoso,19.549539,97.158921,1,1,Violence Against Civilians,Artillery,SAC,,"Beginning at around 6am on June 1st, Tatmadaw troops stationed near Loikaw fired 120mm shells at the town of Demoso.",,,,,http://www.nmg-news.com/2021/06/02/13908,
1/6/2021,1,Kayin,Hpapun,,Ku Seik,17.937336,97.42833,1,1,Armed Clashes,,KNLA,SAC,"On the morning of June 1st, troops with the KNLA's 5th Brigade briefly clashed with Tatmadaw soldiers near two villages in Ma Htaw village tract. Five Tatmadaw soldiers were killed in the clashes, these fatalities have been spread over the two events.",3,3,,2,https://www.irrawaddy.com/news/burma/dozens-of-myanmar-junta-soldiers-killed-in-karen-state.html,
1/6/2021,1,Kayin,Hpapun,,Ma Htaw,17.89728928,97.41876984,1,1,Armed Clashes,,KNLA,SAC,"On the morning of June 1st, troops with the KNLA's 5th Brigade briefly clashed with Tatmadaw soldiers near two villages in Ma Htaw village tract. Five Tatmadaw soldiers were killed in the clashes, these fatalities have been spread over the two events.",2,2,,2,https://www.irrawaddy.com/news/burma/dozens-of-myanmar-junta-soldiers-killed-in-karen-state.html,
1/6/2021,1,Kayin,Hpapun,,Ku Seik,17.93811035,97.42867279,1,1,Armed Clashes,,KNLA,SAC,On June 1st the KNLA clashed with the Tatmadaw near Ku Seik villae in Kayin's Mutraw district. Five Tatmadaw soldiers were apparently killed.,5,5,,2,https://www.facebook.com/thekarenarmy/posts/1889909971185128,
1/6/2021,1,Kayin,Kyainseikgyi,,BGF Base - Three Pagodas Pass,15.324365,98.394597,2,2,Armed Clashes,Artillery,,SAC,At around 8:30pm on June 1st an unidentified armed group (likely the KNLA or the DBKA) fired 79mm artillery rounds at the BGF base at the entrance to the Three Pagodas Pass.,,,,,http://www.thithtoolwin.com/2021/06/blog-post_65.html,
1/6/2021,1,Kayin,Myawaddy,,Palu,16.579905,98.580022,1,1,Armed Resistance,,PDF,SAC,"On June 1st, clashes broke out between a combined force of local People's Defense Forces and the Democratic Karen Buddhist Army (DBKA) and troops with the Tatmadaw's 275th LIB and the Border Guard Force's 1022nd Battalion. 29 soldiers with the Tatmadaw were killed, and three BGF members were killed in the fighting.",15,15,,2,https://www.irrawaddy.com/news/burma/dozens-of-myanmar-junta-soldiers-killed-in-karen-state.html,
1/6/2021,1,Kayin,Myawaddy,,Palu,16.579905,98.580022,1,1,Armed Clashes,,DBKA,SAC,"On June 1st, clashes broke out between a combined force of local People's Defense Forces and the Democratic Karen Buddhist Army (DBKA) and troops with the Tatmadaw's 275th LIB and the Border Guard Force's 1022nd Battalion. 29 soldiers with the Tatmadaw were killed, and three BGF members were killed in the fighting. Around 600 people were displaced by this fighting and mostly fled to IDP camps on the Thai border.",16,16,,2,https://www.irrawaddy.com/news/burma/dozens-of-myanmar-junta-soldiers-killed-in-karen-state.html,
1/6/2021,1,Kayin,Myawaddy,,Ban Mae Kon Ken,16.586601,98.592735,1,1,Violence Against Civilians,Artillery,SAC,,"On the afternoon of June 1st, one Thai national and some displaced people were injured by an artillery shell fired by the Tatmadaw.",,,3,2,https://burmese.voanews.com/a/karen-myawaddy-myanmar-military-coup-attack/5913549.html,
1/6/2021,1,Mandalay,Mahaaungmyay,,MEC Petrol Station,21.95802,96.087285,1,1,Violence Against Civilians,Explosion,,,"On June 1st, a mortorcycle exploded at a Tatmadaw owned petrol station in Mandalay's Mahaaungmyay township. Two employees were killed.",2,,,2,http://burmese.dvb.no/archives/467520,
1/6/2021,1,Mandalay,Pyigyitagon,,32 BEHS,21.905581,96.081153,0,1,Armed Resistance,Assasination,PDF,SAC,"On June 1st, an unidentified gunman opened fire on Tatmadaw soldiers stationed outside the 32nd Basic Education High School in Mandalay's Pyigyitagon township. One soldier was killed and another was injured.",1,1,1,2,http://burmese.dvb.no/archives/467429,
1/6/2021,1,Mandalay,Pyigyitagon,,Taung Myint Ward Administration Office,21.898391,96.092295,0,1,Armed Resistance,,PDF,SAC,"On the afternoon of June 1st, an unidentified gunman opened fire on Tatmadaw soldiers stationed outside the Taung Myint Ward Administration Office. No injuries were reported.",,,,,http://burmese.dvb.no/archives/467429,
1/6/2021,,Sagaing,Taze,,Na Bet Nge,23.034964,95.359179,1,1,Armed Resistance,Arson,PDF,SAC,On June 1st a police station and a high school in the village of Na Bet Nge were burnt down by PDF forces.,,,,,https://www.myanmar-now.org/en/news/ward-administrator-killed-in-taze-sagaing-region,
1/6/2021,1,Shan (South),Kyethi,,Mat Waung,21.7721195,97.92806244,1,1,Armed Clashes,,SSA-N,SSA-S,"At around 7am on May 1st, there were clashes between the RCSS/SSA-S and the SSNP/SSA-N near Mat Waung village in Kyethi township. Around 200 local residents were displaced by the fighting.",,,,,https://burmese.shannews.org/archives/22343,
1/6/2021,1,Yangon,Hlaingtharya,,"Ward 11, Hlaingtharya",16.884363,96.037122,1,1,Violence Against Civilians,Assasination,SAC,,"At around 8am on June 1st, a BPP member and suspected Tatmadaw advisor was shot dead in Hlaingtharya's 11th Ward.",1,,,,http://www.thithtoolwin.com/2021/06/blog-post_43.html,
